"sub","pred","obj"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","emma.white@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_RA001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchAssistant"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Emma White"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_C003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_C003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Introductory Physics"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_DR003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Director"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_DR003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#headOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_PG003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_DR003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Robert Johnson"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_A001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Article"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_A001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationDate","2023-09-15"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_A001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Innovations in Algorithmic Design"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_C002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_C002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Advanced Mathematics"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_P007","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Director"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_P007","http://swat.cse.lehigh.edu/onto/univ-bench.owl#headOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_PG002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_P007","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Professor David Wilson"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_RA003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_RG003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_RA003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","amy.brown@stanford.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_RA003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchAssistant"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_RA003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_P005"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_RA003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Ms. Amy Brown"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_PG005","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Program"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_PG005","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_D002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_PG005","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Actuarial Science"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_D001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","sarah.williams@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_S001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#AdministrativeStaff"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Sarah Williams"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_RG001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","danielbrown@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_RA001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchAssistant"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_P001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Daniel Brown"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_P004","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Director"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#headOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_PG002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Dr. David Brown"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_TA002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","mike.brown@stanford.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_TA002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#TeachingAssistant"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_TA002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#teachingAssistantOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_C002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_TA002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Mr. Mike Brown"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_R003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Research"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_R003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Exploring String Theory and Quantum Gravity"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P005","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Director"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P005","http://swat.cse.lehigh.edu/onto/univ-bench.owl#headOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_PG002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P005","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Professor Lisa White"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_P003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_RG003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_P003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_D003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_P003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","james.wilson@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_P003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Professor"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_P003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#officeNumber","PHY201"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_P003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_B003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_P003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_A003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_P003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#teacherOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_C003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_P003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_TA003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_P003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","James Wilson"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_A001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Article"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_A001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationDate","2023-09-15"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_A001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Advancements in Quantum Computing"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_C002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_C002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Data Structures"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","bob.smith@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_S001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#AdministrativeStaff"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Bob Smith"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_RG001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","alice.johnson@stanford.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_P001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Chair"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#headOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_D001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_B001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_A001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#teacherOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_C001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_S004"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_TA001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Dr. Alice Johnson"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_TA003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","ivy.clark@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_TA003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#TeachingAssistant"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_TA003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#teachingAssistantOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_C003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_TA003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Ivy Clark"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_P009","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_D001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_P009","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","ian.evans@stanford.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_P009","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Professor"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_P009","http://swat.cse.lehigh.edu/onto/univ-bench.owl#officeNumber","CS-201"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_P009","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_A001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_P009","http://swat.cse.lehigh.edu/onto/univ-bench.owl#teacherOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_C001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_P009","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_S003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_P009","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_TA001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_P009","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_S006"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_P009","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Dr. Ian Evans"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_B002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Book"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_B002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationDate","2023-10-04"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_B002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Fundamentals of Artificial Intelligence"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_RG003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#researchProject","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_R003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_RG003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_RG003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_PHY001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_RG003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Quantum Physics Research Group"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_S005","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_S005","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","James Wilson"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_PG001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Program"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_PG001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_D001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_PG001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Software Engineering"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_A001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Article"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_A001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationDate","2023-10-01"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_A001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Neural Networks in Machine Learning"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_C002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_C002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Advanced Robotics Systems"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_RG001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#researchProject","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_R001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_RG001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_RG001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_U001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_RG001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Data Science Innovations"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_RG001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#researchProject","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_R001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_RG001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_RG001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Advanced Algorithms Research Group"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_C002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_C002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Calculus I"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_S003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_D003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_S003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","henry.miller@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_S003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#AdministrativeStaff"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_S003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Henry Miller"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_R003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Research"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_R003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Quantum Field Theory"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_P005","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_PHY001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_P005","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","emilywilson@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_P005","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Professor"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_P005","http://swat.cse.lehigh.edu/onto/univ-bench.owl#officeNumber","P207"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_P005","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Emily Wilson"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_D002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_RG002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","bob.lee@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_P002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Professor"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#officeNumber","M101"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_B002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_A002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#teacherOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_C002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_TA002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_S005"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Dr. Bob Lee"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_PG001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Program"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_PG001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_D001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_PG001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Computer Science Undergraduate Program"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_B002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Book"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_B002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationDate","2023-10-05"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_B002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Advanced Calculus Techniques"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_C002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_C002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Calculus I"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_S003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_U001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_S003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","linda.green@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_S003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#AdministrativeStaff"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_S003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Linda Green"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_B003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Book"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_B003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationDate","2023-10-20"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_B003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Quantum Physics Unveiled"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_D005","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_D005","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_U001"
